#CL_Utilization###
nCL;KL_LV_HI_PERS;Flap_Airdiffusor_back;Klappe_Luftverteiler_Hinten;nVal;No Value;Keine Angabe;12;DC;S;BI;Klappe_Luftverteiler_Hinten
nCL;Gluehstift_Plus;Glowplug_Plus;Gluestift_Plus;nVal;No Value;Keine Angabe;12;mixed;S;BI;Gluestift_Plus
nCL;Gluesift_Minus;Glowplug_Minus;Gluestift_Minus;nVal;No Value;Keine Angabe;12;mixed;S;BI;Gluestift_Minus
nCL;Schirm_N_OUT;Schirm_N_OUT;Schirm_N_OUT;nVal;No Value;Keine Angabe;12;AC;M;BI;Schirm_N_OUT
nCL;CAN_L_Debug;CAN_DEBUG_Low;CAN_DEBUG_Minus;nVal;No Value;Keine Angabe;12;CAN;D;BI;CAN_L_DEBUG_-_DCDC-ASIL_bis_0S
nCL;Exciter_1B_+;Plus_output_for_exciter_in_the_seat;Plusausgang_Vibrationsaktor_im_Sitz;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Exciter_1B_+
nCL;Exciter_3B_-;Minus_output_for_exciter_in_the_seat;Minusausgang_Vibrationsaktor_im_Sitz;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Exciter_3B_-
nCL;Microswit;Microswitch;Mikroschalter;1;1st stage 1st selection;Erste Auswahl oder Stufe;12;mixed;S;CRX;Mikroschalter
nCL;KSG_Current-_R;KSG_Current-_R;KSG_Current-_R;nVal;No Value;Keine Angabe;12;mixed;S;BI;KSG_Current-_R
nCL;KSG_Rcod_R;KSG_Rcod_R;KSG_Rcod_R;nVal;No Value;Keine Angabe;12;mixed;S;BI;KSG_Rcod_R
nCL;Tel_5G_4_shield;5G4_antenna_fullband_shield;5G4_Antenne_FullBand_Schirm;nVal;No Value;Keine Angabe;12;mixed;S;BI;Tel_5G_4_shield
nCL;Versorgung_TFL_58;day_and_position_light_+;Tag_und_Positions_Licht_+;nVal;No Value;Keine Angabe;12;DC;S;IN;Tag_und_Positions_Licht_+
nCL;Heater+;Power_supply_camera_heating_element;Power_supply_camera_heating_element;nVal;No Value;Keine Angabe;12;mixed;S;BI;Heater+
nCL;FKtbelTaster_1;functional_lightning_Button_1;Funktionsbeleuchtung_Taster_1;nVal;No Value;Keine Angabe;12;mixed;S;OUT;Funktionsbeleuchtung_Taster_1
nCL;Taster-Sig_1;Switch-_signal_1;Taster-Signal_1;nVal;No Value;Keine Angabe;12;mixed;S;IN;Taster-Signal_1
nCL;Logo_Anode_L;Logo_Anode_L;Logo_Anode_L;nVal;No Value;Keine Angabe;12;DC;S;IN;Logo_Anode_L
nCL;Logo_NTC_L;Logo_NTC_L;Logo_NTC_L;nVal;No Value;Keine Angabe;12;mixed;S;BI;Logo_NTC_L
nCL;Logo_NTC_R;Logo_NTC_R;Logo_NTC_R;nVal;No Value;Keine Angabe;12;mixed;S;BI;Logo_NTC_R
nCL;hoch_LS_ab_RS;up_LS_down_RS;hoch_LS_ab_RS;nVal;No Value;Keine Angabe;12;mixed;S;BI;hoch_LS_ab_RS
nCL;Tel_5G_2;5G_2_fullband;5G_2_fullband;nVal;No Value;Keine Angabe;12;mixed;S;BI;Tel_5G_2
nCL;Tel_5G_3;5G_3_highband;5G_3_highband;nVal;No Value;Keine Angabe;12;mixed;S;BI;Tel_5G_3
nCL;SATrD+/SATrP+;Satellite_rear_Driver;Seitensensor_Fahrerseite_hinten__C-Sa_le_;nVal;No Value;Keine Angabe;12;mixed;S;IN;Seitensensor hi_li_C-Saule
nCL;Ld_ver/hor;Ld_ver/hor;Ld_ver/hor;nVal;No Value;Keine Angabe;12;mixed;S;BI;Ld_ver/hor
nCL;LNV_Motor_neg_vor;LNV_Motor_neg_vor;LNV_Motor_neg_vor;nVal;No Value;Keine Angabe;12;mixed;S;BI;LNV_Motor_neg_vor
nCL;ETH5+_RHP2NRFL;ETH5+_RHP2NRFL;ETH5+_RHP_to_NR_FL;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH5+_RHP_to_NR_FL
nCL;ETH6-_RHP2NRFR;ETH6-_RHP2NRFR;ETH6-_RHP_to_NR_FR;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH6-_RHP_to_NR_FR
nCL;Lagerueckm_K2;position_feedback_K2;Lagerueckmeldung_K2;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Lagerueckm_K2_position_feedback_K2
nCL;KL_LV_HINTEN_PERSON;FLAP_AIR_DISTRIB_REAR_PERSON;KLAPPE_LV_HINTEN_PERSON;nVal;No Value;Keine Angabe;12;DC;V;CRX;KLAPPE_LV_HINTEN_PERSON
nCL;LVDS_DATA_Wide_Cam;LVDS_DATA_Wide_Camera;LVDS_DATA_Wide_Camera;nVal;No Value;Keine Angabe;12;LVDS1G;D;BI;LVDS_DATA_Wide_Cam
nCL;LVDS_4-;LVDS_4-;LVDS_4-;nVal;No Value;Keine Angabe;12;LVDS1G;D;BI;LVDS_1-_HSW_GMSL_LVDS_M_HSW_GMSL_LVDS_M
nCL;Debug_TBD_RX;Debug;Debug_Schnittstelle_TBD;nVal;No Value;Keine Angabe;12;DC;S;CRX;Debug_Schnittstelle_TBD
nCL;Debug_TBD_TX;Debug;Debug_Schnittstelle_TBD;nVal;No Value;Keine Angabe;12;DC;S;CRX;Debug_Schnittstelle_TBD
nCL;A2B4-;A2B_Network_4-;A2B_Netzwerk_4-;nVal;No Value;Keine Angabe;12;mixed;D;BI;A2BNetwork_A2BBus_4-
nCL;ETH1+;Ethernet 1+;Ethernet 1+;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH1+
nCL;SIH_IN-/ECU-;Seatheater;Sitzheizung_minus;nVal;No Value;Keine Angabe;12;mixed;S;CRX;SIH_IN-/ECU-Seatheater*Sitzheizung_minus
nCL;SIH_IN+;SeatHeater;Sitzheizung_plus;nVal;No Value;Keine Angabe;12;mixed;S;CRX; SIH_IN+_SeatHeater*Sitzheizung_plus
nCL;LLP_Ch4_NTC;NTC_of_LLP_Ch4;NTC_des_LLP;nVal;No Value;Keine Angabe;12;mixed;S;BI;NTC_des_LLP
nCL;LLP_Ch9_RCOD;RCOD_of_LLP_CH9;Kodierungswiderstand_des_LLP;nVal;No Value;Keine Angabe;12;mixed;S;BI;Kodierungswiderstand_des_LLP
nCL;LLP_PWM2;PWM2_of_LLP;PWM2_des_LLP;nVal;No Value;Keine Angabe;12;mixed;S;BI;PWM2_des_LLP
nCL;Reverse_Light;ReverseLight;Rueckfahrlicht;nVal;No Value;Keine Angabe;12;DC;S;BI;Rueckfahrlicht
nCL;HAfD-IC2;Head_Airbag;Kopfairbag;nVal;No Value;Keine Angabe;12;mixed;S;IN;Kopfairbag
nCL;J_DO_HS_CDCUWake;J_DO_HS_CDCUWake;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;OUT;keinTxt
nCL;J_DI_RDoorlckSecSw_LS;J_DI_RDoorlockSecondSw_LS;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;J_DO_HS_MainPowerWake2;J_DO_HS_MainPowerWake2;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;OUT;keinTxt
nCL;J_DI_RLOutHandleSW_LS;J_DI_RLOutHandleSW_LS;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;J_AI_MotWaterTempSensA;J_AI_MotorWaterTempSensorA;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;J_DO_LS_MotorPumpRly;J_DO_LS_MotorPumpRly;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;J_DO_LS_12VPower2;J_DO_LS_12VPower2;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;J_HBridge_RLDoorLockCtr+;J_HBridge_RLDoorLockCtr+;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;OUT;keinTxt
nCL;J_HBridge_RLHandleCtr-;J_HBridge_RLHandleCtr-;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;OUT;keinTxt
nCL;J_DI_RLHandleRetSw;J_DI_RLHandleRetSw;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;J_AI_BattWatTempSensB;J_AI_BatteryWaterTempSensorB;KeinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;KeinTxt
nCL;J_HBridge_RearAbatVentCtr+;J_HBridge_RearAbatVentCtr+;KeinTxt;nVal;No Value;Keine Angabe;12;mixed;S;OUT;KeinTxt
nCL;CC2_CN;CC2;CC2;nVal;No Value;Keine Angabe;12;mixed;S;BI;CC2_CN
nCL;Button_BOX_IN;Button_BOX_IN;Button_BOX_IN;nVal;No Value;Keine Angabe;12;mixed;S;BI;Button_BOX_IN
nCL;MCU_Debug_UART_TX_RS232;MCU_Debug_UART_TX_RS232;MCU_Debug_UART_TX_RS232;nVal;No Value;Keine Angabe;12;mixed;S;BI;MCU_Debug_UART_TX_RS232
nCL;SOC_Debug_UART_TX_RS232;SOC_Debug_UART_TX_RS232;SOC_Debug_UART_TX_RS232;nVal;No Value;Keine Angabe;12;mixed;S;BI;SOC_Debug_UART_TX_RS232
nCL;Video_D2;Video_D2;Video_D2;nVal;No Value;Keine Angabe;12;mixed;S;BI;Video_D2
nCL;Video_D3;Video_D3;Video_D3;nVal;No Value;Keine Angabe;12;mixed;S;BI;Video_D3
nCL;Video_S7;Video_S7;Video_S7;nVal;No Value;Keine Angabe;12;mixed;S;BI;Video_S7
nCL;Video_D5;Video_D5;Video_D5;nVal;No Value;Keine Angabe;12;mixed;S;BI;Video_D5
nCL;58xd;Clamp_58xd;Klemme_58xd;nVal;No Value;Keine Angabe;12;mixed;S;BI;Klemme_58xd
nCL;MIC-;microphone_-_sheld;Mikrofon_-_GND;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Mikrofon_-_GND
nCL;SDY_OUT;SDY_OUT;SDY_OUT;nVal;No Value;Keine Angabe;12;mixed;S;BI;SDY_OUT
nCL;Funktionsbel_gruen;function_light_green;Funktionsbeleuchtung_gruen;nVal;No Value;Keine Angabe;12;mixed;S;CRX;Funktionsbeleuchtung_gruen
nCL;RLG_induktiv_1_GND;Rotor_Position_Sensor_Type_Inductive_1_Ground;Rotorlagegeber_Typ_Induktivgeber_1_Masse;nVal;No Value;Keine Angabe;12;mixed;S;BI;Rotorlagegeber_Typ_Induktivgeber_1_Masse
nCL;RLG_induktiv_2_VCC;Rotor_Position_Sensor_Type_inductive_2_Supply;Rotorlagegeber_Typ_Induktivgeber_2_Versorgung;nVal;No Value;Keine Angabe;12;mixed;S;BI;Rotorlagegeber_Typ_Induktivgeber_2_Versorgung
nCL;KESSY_GND;KESSY_GND;KESSY_GND;nVal;No Value;Keine Angabe;12;DC;M;CRX;KESSY_GND
nCL;PVS_CM4TplRdTx_COM_P;Comment;Beschreibung;nVal;No Value;Keine Angabe;12;DC;V;CRX;PVS_CM4TplRdTx_COM_P
nCL;CM1_TTape_ANA;Comment;Beschreibung;nVal;No Value;Keine Angabe;12;DC;V;CRX;CM1_TTape_ANA
nCL;Heizung_NACS-;Heating_NACS-;Heizung_NACS-;nVal;No Value;Keine Angabe;12;mixed;S;BI;Heizung_NACS-
nCL;ETH1S_Zonal;ETH1S_Zonal;ETH1S_Zonal;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;ETH1S_Zonal
nCL;USB_VBUS1;USB_VBUS1;USB_VBUS1;nVal;No Value;Keine Angabe;12;mixed;S;BI;USB_VBUS1
nCL;J_HBridge_FMirrorLRCtr-;J_HBridge_FMirrorLRCtr-;KeinTxt;nVal;No Value;Keine Angabe;12;mixed;S;OUT;KeinTxt
nCL;J_HBridge_FMirrorUDCtr-;J_HBridge_FMirrorUDCtr-;KeinTxt;nVal;No Value;Keine Angabe;12;mixed;S;OUT;KeinTxt
nCL;J_DI_LFHandleRetSw;J_DI_LFHandleRetSw;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;J_AI_DRRWindowCtrSw;J_AI_DRRWindowCtrSw;keinTxt;nVal;No Value;Keine Angabe;12;mixed;S;CRX;keinTxt
nCL;BR_M;BrakeLightCenter;Bremslicht;nVal;No Value;Keine Angabe;12;mixed;S;BI;Bremslicht
nCL;CAN_0_H;CAN High 0;CAN_Plus 0;nVal;No Value;Keine Angabe;12;CAN;D;BI;CAN_0_High
nCL;DK_RXD;CAN;CAN;nVal;No Value;Keine Angabe;12;mixed;S;BI;DK_RXD
nCL;LIGHT_SW_PWR_NC;LIGHT_SW_PWR_NC;LIGHT_SW_PWR_NC;nVal;No Value;Keine Angabe;12;mixed;S;BI;LIGHT_SW_PWR_NC
nCL;J_PI_WarmWaterPumpFb;J_PI_WarmWaterPumpFb;J_PI_WarmWaterPumpFb;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_PI_WarmWaterPumpFb
nCL;J_DO_LS_RWiperRlyCtr;J_DO_LS_RWiperRlyCtr;J_DO_LS_RWiperRlyCtr;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DO_LS_RWiperRlyCtr
nCL;L_AO_HeadLampHiAdjust;L_AO_HeadLampHiAdjust;L_AO_HeadLampHiAdjust;nVal;No Value;Keine Angabe;12;mixed;S;BI;L_AO_HeadLampHiAdjust
nCL;J_DO_HS_HighBeamCtr;J_DO_HS_HighBeamCtr;J_DO_HS_HighBeamCtr;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DO_HS_HighBeamCtr
nCL;J_DO_HS_PsngSeatHeated;J_DO_HS_PsngSeatHeated;J_DO_HS_PsngSeatHeated;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DO_HS_PsngSeatHeated
nCL;J_DO_HS_FLParkLamp;J_DO_HS_FLParkLamp;J_DO_HS_FLParkLamp;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DO_HS_FLParkLamp
nCL;J_DO_HS_LLowBeamCtr;J_DO_HS_LLowBeamCtr;J_DO_HS_LLowBeamCtr;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DO_HS_LLowBeamCtr
nCL;J_HBridge_RRWindowCtr-;J_HBridge_RRWindowCtr-;J_HBridge_RRWindowCtr-;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBridge_RRWindowCtr-
nCL;KSG_In;anode line for KSG;anode line for KSG;nVal;No Value;Keine Angabe;12;DC;V;OUT;[TmpFnct KSG_In#anode line for KSG*anode line for KSG]
nCL;J_PI_PsnSatHeightHallFb;J_PI_PsnSatHeightHallFb;J_PI_PsnSatHeightHallFb;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_PI_PsnSatHeightHallFb
nCL;J_AI_PsnSatAdjSwBackInc;J_AI_PsnSatAdjSwBackInc;J_AI_PsnSatAdjSwBackInc;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_AI_PsnSatAdjSwBackInc
nCL;J_HBridge2RowTmpMotCtr+;J_HBridge2RowTmpMotCtr+;J_HBridge2RowTmpMotCtr+;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBridge2RowTmpMotCtr+
nCL;J_HBridge_CHaPotLokCtr-;J_HBridge_CHaPotLokCtr-;J_HBridge_CHaPotLokCtr-;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBridge_CHaPotLokCtr-
nCL;J_AI_SatRowSecRtSBRSt;J_AI_SatRowSecRtSBRSt;J_AI_SatRowSecRtSBRSt;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_AI_SatRowSecRtSBRSt
nCL;J_AI_PsnSeatMemoPos;J_AI_PsnSeatMemoPos;J_AI_PsnSeatMemoPos;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_AI_PsnSeatMemoPos
nCL;J_DI_RRCildLockSW_LS;J_DI_RRCildLockSW_LS;J_DI_RRCildLockSW_LS;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DI_RRCildLockSW_LS
nCL;J_DI_RRHandlePESw_LS;J_DI_RRHandlePESw_LS;J_DI_RRHandlePESw_LS;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DI_RRHandlePESw_LS
nCL;J_PI_Sunroof_HallFb2;J_PI_Sunroof_HallFb2;J_PI_Sunroof_HallFb2;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_PI_Sunroof_HallFb2
nCL;SEC_GMSL1_P;SEC_GMSL1_P;SEC_GMSL1_P;nVal;No Value;Keine Angabe;12;mixed;S;BI;SEC_GMSL1_P
nCL;CM2_Cell06_PWR;CMC2_Modul_2_Zelle06;CMC2_Modul_2_Zelle06;nVal;No Value;Keine Angabe;12;HV;S;BI;CMC2_Modul_2_Zelle06
nCL;J_AI_2RowTemMotPosFb;J_AI_2RowTemMotPosFb;J_AI_2RowTemMotPosFb;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_AI_2RowTemMotPosFb
nCL;J_HBridge_GModelMotCtr-;J_HBridge_GModelMotCtr-;J_HBridge_GModelMotCtr-;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBridge_GModelMotCtr-
nCL;J_PO_LS_RearParkLempCtr;J_PO_LS_RearParkLempCtr;J_PO_LS_RearParkLempCtr;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_PO_LS_RearParkLempCtr
nCL;KL15;Wake_Up_Signal;Wake_Up_Signal;nVal;No Value;Keine Angabe;12;mixed;S;IN;Wake_Up_Signal
nCL;Fondleuchte2_PMW_HR1;Fondleuchte2_PMW_HR1;Fondleuchte2_PMW_HR1;nVal;No Value;Keine Angabe;12;mixed;S;BI;Fondleuchte2_PMW_HR1
nCL;J_AI_EvcporatorTemp;J_AI_EvcporatorTemp;J_AI_EvcporatorTemp;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_AI_EvcporatorTemp
nCL;J_AI_AirIntakeMotPosFb;J_AI_AirIntakeMotPosFb;J_AI_AirIntakeMotPosFb;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_AI_AirIntakeMotPosFb
nCL;J_HBridge_FRWindowCtr-;J_HBridge_FRWindowCtr-;J_HBridge_FRWindowCtr-;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBridge_FRWindowCtr-
nCL;J_HBrdige_FRHandleCtr-;J_HBrdige_FRHandleCtr-;J_HBrdige_FRHandleCtr-;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBrdige_FRHandleCtr-
nCL;J_HBridge_RMirrorCtr+;J_HBridge_RMirrorCtr+;J_HBridge_RMirrorCtr+;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBridge_RMirrorCtr+
nCL;J_HBridge_RMirrorLRCtr-;J_HBridge_RMirrorLRCtr-;J_HBridge_RMirrorLRCtr-;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBridge_RMirrorLRCtr-
nCL;J_HBrge_RMirrorFoldCtr+;J_HBrge_RMirrorFoldCtr+;J_HBrge_RMirrorFoldCtr+;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_HBrge_RMirrorFoldCtr+
nCL;J_DI_FRHandlePESw_LS;J_DI_FRHandlePESw_LS;J_DI_FRHandlePESw_LS;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_DI_FRHandlePESw_LS
nCL;J_AI_RMirrorLRPosFb;J_AI_RMirrorLRPosFb;J_AI_RMirrorLRPosFb;nVal;No Value;Keine Angabe;12;mixed;S;BI;J_AI_RMirrorLRPosFb
nCL;PVA_TplCmcBot_COM_P;PVA_TplCmcBot_COM_P;PVA_TplCmcBot_COM_P;nVal;No Value;Keine Angabe;12;mixed;S;BI;PVA_TplCmcBot_COM_P
nCL;PVA_TrB_ANA;PVA_TrB_ANA;PVA_TrB_ANA;nVal;No Value;Keine Angabe;12;mixed;S;CRX;PVA_TrB_ANA
nCL;PVA_TrC_ANA;PVA_TrC_ANA;PVA_TrC_ANA;nVal;No Value;Keine Angabe;12;mixed;S;CRX;PVA_TrC_ANA
nCL;LVEP_EcoCDcp_PWR;LVEP_EcoCDcp_PWR;LVEP_EcoCDcp_PWR;nVal;No Value;Keine Angabe;12;mixed;S;CRX;LVEP_EcoCDcp_PWR
nCL;PHI_SquibL_PWR;PHI_SquibL_PWR;PHI_SquibL_PWR;nVal;No Value;Keine Angabe;12;mixed;S;CRX;PHI_SquibL_PWR
nCL;Geb-;Minus_Kombi;Minus_Kombi;nVal;No Value;Keine Angabe;12;mixed;S;BI;Geb-
nCL;MOT_HR_NEG;MOT_HR_NEG;MOT_HR_NEG;nVal;No Value;Keine Angabe;12;mixed;S;BI;MOT_HR_NEG
nCL;MOT_HD_POS;MOT_HD_POS;MOT_HD_POS;nVal;No Value;Keine Angabe;12;mixed;S;BI;MOT_HD_POS
nCL;LWR_niveau_h_gnd;LWR_niveau_h_gnd;LWR_niveau_h_gnd;nVal;No Value;Keine Angabe;12;mixed;S;BI;LWR_niveau_h_gnd
nCL;D_HR;D_HR;D_HR;nVal;No Value;Keine Angabe;12;mixed;S;BI;D_HR
nCL;T_HDF;T_HDF;T_HDF;nVal;No Value;Keine Angabe;12;mixed;S;BI;T_HDF
nCL;ZHL_L;ZHL_L;ZHL_L;nVal;No Value;Keine Angabe;12;mixed;S;BI;ZHL_L
nCL;LWR_SRV_GNS_M;LWR_SRV_GNS_M;LWR_SRV_GNS_M;nVal;No Value;Keine Angabe;12;mixed;S;BI;LWR_SRV_GNS_M
nCL;NSL_L;NSL_L;NSL_L;nVal;No Value;Keine Angabe;12;mixed;S;BI;NSL_L
nCL;SENS_H2_WASCH_M;SENS_H2_WASCH_M;SENS_H2_WASCH_M;nVal;No Value;Keine Angabe;12;mixed;S;BI;SENS_H2_WASCH_M
nCL;Fondleuchte2_Taster_HR1;Fondleuchte2_Taster_HR1;Fondleuchte2_Taster_HR1;nVal;No Value;Keine Angabe;12;mixed;S;BI;Fondleuchte2_Taster_HR1
nCL;SCE_GMSL3_S;SCE_GMSL3_S;SCE_GMSL3_S;nVal;No Value;Keine Angabe;12;mixed;S;BI;SCE_GMSL3_S
nCL;SEC_GMSL2_S;SEC_GMSL2_S;SEC_GMSL2_S;nVal;No Value;Keine Angabe;12;mixed;S;BI;SEC_GMSL2_S
nCL;HWEI_SIG;HWEI_SIG;HWEI_SIG;nVal;No Value;Keine Angabe;12;mixed;S;BI;HWEI_SIG
nCL;LED_TASTER_3;LED_TASTER_3;LED_TASTER_3;nVal;No Value;Keine Angabe;12;mixed;S;BI;LED_TASTER_3
nCL;AMBL_2;AMBL_2;AMBL_2;nVal;No Value;Keine Angabe;12;mixed;S;BI;AMBL_2
nCL;LIN11;Linbus11;Linbus11;nVal;No Value;Keine Angabe;12;LIN;D;BI;LIN11
nCL;KL31_2;KL31_2;KL31_2;nVal;No Value;Keine Angabe;12;mixed;S;BI;KL31_2
nCL;AMBL_SUPPLY;AMBL_SUPPLY;AMBL_SUPPLY;nVal;No Value;Keine Angabe;12;mixed;S;BI;AMBL_SUPPLY
nCL;FR_L;FR_L;FR_L;nVal;No Value;Keine Angabe;12;mixed;S;BI;FR_L
nCL;LED_POWER_OMS;LED_POWER_OMS;LED_POWER_OMS;nVal;No Value;Keine Angabe;12;mixed;S;BI;LED_POWER_OMS
nCL;LED_GND_OMS;LED_GND_OMS;LED_GND_OMS;nVal;No Value;Keine Angabe;12;mixed;S;BI;LED_GND_OMS
nCL;e-KiSi_Motor;e-KiSi_Motor;e-KiSi_Motor;nVal;No Value;Keine Angabe;12;DC;S;BI;e-KiSi_Motor
nCL;1PPS_GND;1PPS_Ground;1PPS;nVal;No Value;Keine Angabe;12;mixed;S;CRX;1PPS
nCL;DSI3_1_P;DSI3_1_P;DSI3_1_P;nVal;No Value;Keine Angabe;12;mixed;S;BI;DSI3_1_P
nCL;A_AMP_C+;A_AMP_C+;A_AMP_C+;nVal;No Value;Keine Angabe;12;mixed;S;BI;A_AMP_C+
nCL;A_AMP_FLT+;A_AMP_FLT+;A_AMP_FLT+;nVal;No Value;Keine Angabe;12;mixed;S;BI;A_AMP_FLT+
nCL;FRW1-_OUT;FRW1-_OUT;FRW1-_OUT;nVal;No Value;Keine Angabe;12;mixed;S;BI;FRW1-_OUT
nCL;RR-_OUT;RR-_OUT;RR-_OUT;nVal;No Value;Keine Angabe;12;mixed;S;BI;RR-_OUT
nCL;B_AMP_FRT-;B_AMP_FRT-;B_AMP_FRT-;nVal;No Value;Keine Angabe;12;mixed;S;BI;B_AMP_FRT-
nCL;AM_FM0_DAB0;AM_FM0_DAB0;AM_FM0_DAB0;nVal;No Value;Keine Angabe;12;mixed;S;BI;AM_FM0_DAB0
nCL;FM1_DAB1;FM1_DAB1;FM1_DAB1;nVal;No Value;Keine Angabe;12;mixed;S;BI;*FM1_DAB1
nCL;CELL_ANT2;CELL_ANT2;CELL_ANT2;nVal;No Value;Keine Angabe;12;mixed;S;BI;CELL_ANT2
nCL;CELL_ANT1;CELL_ANT1;CELL_ANT1;nVal;No Value;Keine Angabe;12;mixed;S;BI;CELL_ANT1
nCL;PRI_KL31_1;PRI_KL31_1;PRI_KL31_1;nVal;No Value;Keine Angabe;12;mixed;S;BI;PRI_KL31_1
nCL;Cell_Voltage22+;Cell_Voltage22+;Zellspannung22+;nVal;No Value;Keine Angabe;12;mixed;S;BI;Zellspannung22+
nCL;Starter+;Starter+;Starter+;nVal;No Value;Keine Angabe;12;DC;S;BI;Starter+
nCL;WH_WE_53b;windshield_wiper_engin_shunting_filed;Wischermotor-Nebenschlussfeld;nVal;No Value;Keine Angabe;12;LVDS1G;S;BI;windshield_wiper_engin_shunting_filed*Wischermotor-Nebenschlussfeld
nCL;RFM+;Radio_farm+;Radio;nVal;No Value;Keine Angabe;12;mixed;V;BI;Radio_farm+*Radio
nCL;SteerColumn+;Steering_Column+;Lenksaeulenmodul+;nVal;No Value;Keine Angabe;12;mixed;V;CRX;Steering_Column+*Lenksaeulenmodul+
nCL;RefCirPreSen_DS1+;Refrigerant_ciricut_pressur_sensor_DS1+;Druckgeber_fuer_Kaeltemittelkreislauf_DS+;nVal;No Value;Keine Angabe;12;mixed;V;BI;Refrigerant_circuit_pressur_sensor_DS+*Druckgeber_fuer_Kaeltemittelkreislauf_DS+
nCL;FID+;driver_information_display+;Fahrerdisplay+;nVal;No Value;Keine Angabe;12;mixed;S;BI;driver_information_display+*Fahrerdisplay+
nCL;ZAT1;ignition_and_starter_button_signal_1;Zuendanlass_Taster_Signal_1;nVal;No Value;Keine Angabe;12;DC;S;BI;ignition_and_starter_button_signal_1*Zuendanlass_Taster_Signal_1
nCL;CAN_IVI_H_FD;CAN_FD_in_vehicle_infotainment High;CAN Fahrzeug_Infotaiment_Plus;nVal;No Value;Keine Angabe;12;CAN;D;BI;Fahrzeug_Infotaiment_Plus_FD
nCL;A2B_RFM-;A2B_radio_farm_module_-;A2B_Radiofarm_-;nVal;No Value;Keine Angabe;12;mixed;D;BI;A2B_Radiofarm_Minus
nCL;ETH_RTM-;Ethernet_real_time_monitoring_-;Echtzeitverfolgung_-;nVal;No Value;Keine Angabe;12;ETH0G1B;D;BI;Echtzeitverfolgung_-
nCL;ETH_RFM_2500MB+;Ethernet_radio_farm_module_2,5GB+;Ethernet_Radiomodul_2,5GB+;nVal;No Value;Keine Angabe;12;ETH2G5B;D;BI;Ethernet_Radiomodul_2.5GB+
nCL;APM_RM2;Accelerator_pedal_modul_ground_2;Gaspedalmodul_Masse_2;nVal;No Value;Keine Angabe;12;mixed;M;BI;Accelerator_pedal_modul_ground_2*Gaspedalmodul_Masse_2
nCL;CAN_4_H;CAN High 4;CAN_Plus 4;nVal;No Value;Keine Angabe;12;CAN;D;BI;CAN_Plus 4
